"database_name","table_name","index_name","last_update","stat_name","stat_value","sample_size","stat_description"
"mysql","gtid_executed","PRIMARY","30/1/2020 20:19:38","n_diff_pfx01","0","1","source_uuid"
"mysql","gtid_executed","PRIMARY","30/1/2020 20:19:38","n_diff_pfx02","0","1","source_uuid,interval_start"
"mysql","gtid_executed","PRIMARY","30/1/2020 20:19:38","n_leaf_pages","1",,"Number of leaf pages in the index"
"mysql","gtid_executed","PRIMARY","30/1/2020 20:19:38","size","1",,"Number of pages in the index"
"sys","sys_config","PRIMARY","30/1/2020 20:19:38","n_diff_pfx01","6","1","variable"
"sys","sys_config","PRIMARY","30/1/2020 20:19:38","n_leaf_pages","1",,"Number of leaf pages in the index"
"sys","sys_config","PRIMARY","30/1/2020 20:19:38","size","1",,"Number of pages in the index"
"test","users","PRIMARY","25/12/2020 15:12:22","n_diff_pfx01","9","1","id"
"test","users","PRIMARY","25/12/2020 15:12:22","n_leaf_pages","1",,"Number of leaf pages in the index"
"test","users","PRIMARY","25/12/2020 15:12:22","size","1",,"Number of pages in the index"
"test","users1","PRIMARY","24/12/2020 14:56:00","n_diff_pfx01","2","1","id"
"test","users1","PRIMARY","24/12/2020 14:56:00","n_leaf_pages","1",,"Number of leaf pages in the index"
"test","users1","PRIMARY","24/12/2020 14:56:00","size","1",,"Number of pages in the index"
"zabbix","acknowledges","PRIMARY","30/1/2020 22:05:09","n_diff_pfx01","0","1","acknowledgeid"
"zabbix","acknowledges","PRIMARY","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","acknowledges","PRIMARY","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","acknowledges","acknowledges_1","30/1/2020 22:05:09","n_diff_pfx01","0","1","userid"
"zabbix","acknowledges","acknowledges_1","30/1/2020 22:05:09","n_diff_pfx02","0","1","userid,acknowledgeid"
"zabbix","acknowledges","acknowledges_1","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","acknowledges","acknowledges_1","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","acknowledges","acknowledges_2","30/1/2020 22:05:09","n_diff_pfx01","0","1","eventid"
"zabbix","acknowledges","acknowledges_2","30/1/2020 22:05:09","n_diff_pfx02","0","1","eventid,acknowledgeid"
"zabbix","acknowledges","acknowledges_2","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","acknowledges","acknowledges_2","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","acknowledges","acknowledges_3","30/1/2020 22:05:09","n_diff_pfx01","0","1","clock"
"zabbix","acknowledges","acknowledges_3","30/1/2020 22:05:09","n_diff_pfx02","0","1","clock,acknowledgeid"
"zabbix","acknowledges","acknowledges_3","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","acknowledges","acknowledges_3","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","actions","PRIMARY","30/1/2020 22:05:10","n_diff_pfx01","5","1","actionid"
"zabbix","actions","PRIMARY","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","actions","PRIMARY","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","actions","actions_1","30/1/2020 22:05:10","n_diff_pfx01","3","1","eventsource"
"zabbix","actions","actions_1","30/1/2020 22:05:10","n_diff_pfx02","3","1","eventsource,status"
"zabbix","actions","actions_1","30/1/2020 22:05:10","n_diff_pfx03","5","1","eventsource,status,actionid"
"zabbix","actions","actions_1","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","actions","actions_1","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","actions","actions_2","30/1/2020 22:05:10","n_diff_pfx01","5","1","name"
"zabbix","actions","actions_2","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","actions","actions_2","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","alerts","PRIMARY","30/1/2020 22:05:09","n_diff_pfx01","0","1","alertid"
"zabbix","alerts","PRIMARY","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","alerts","PRIMARY","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","alerts","alerts_1","30/1/2020 22:05:09","n_diff_pfx01","0","1","actionid"
"zabbix","alerts","alerts_1","30/1/2020 22:05:09","n_diff_pfx02","0","1","actionid,alertid"
"zabbix","alerts","alerts_1","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","alerts","alerts_1","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","alerts","alerts_2","30/1/2020 22:05:09","n_diff_pfx01","0","1","clock"
"zabbix","alerts","alerts_2","30/1/2020 22:05:09","n_diff_pfx02","0","1","clock,alertid"
"zabbix","alerts","alerts_2","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","alerts","alerts_2","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","alerts","alerts_3","30/1/2020 22:05:09","n_diff_pfx01","0","1","eventid"
"zabbix","alerts","alerts_3","30/1/2020 22:05:09","n_diff_pfx02","0","1","eventid,alertid"
"zabbix","alerts","alerts_3","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","alerts","alerts_3","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","alerts","alerts_4","30/1/2020 22:05:09","n_diff_pfx01","0","1","status"
"zabbix","alerts","alerts_4","30/1/2020 22:05:09","n_diff_pfx02","0","1","status,alertid"
"zabbix","alerts","alerts_4","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","alerts","alerts_4","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","alerts","alerts_5","30/1/2020 22:05:09","n_diff_pfx01","0","1","mediatypeid"
"zabbix","alerts","alerts_5","30/1/2020 22:05:09","n_diff_pfx02","0","1","mediatypeid,alertid"
"zabbix","alerts","alerts_5","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","alerts","alerts_5","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","alerts","alerts_6","30/1/2020 22:05:09","n_diff_pfx01","0","1","userid"
"zabbix","alerts","alerts_6","30/1/2020 22:05:09","n_diff_pfx02","0","1","userid,alertid"
"zabbix","alerts","alerts_6","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","alerts","alerts_6","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","alerts","alerts_7","30/1/2020 22:05:09","n_diff_pfx01","0","1","p_eventid"
"zabbix","alerts","alerts_7","30/1/2020 22:05:09","n_diff_pfx02","0","1","p_eventid,alertid"
"zabbix","alerts","alerts_7","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","alerts","alerts_7","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","alerts","c_alerts_6","30/1/2020 22:05:09","n_diff_pfx01","0","1","acknowledgeid"
"zabbix","alerts","c_alerts_6","30/1/2020 22:05:09","n_diff_pfx02","0","1","acknowledgeid,alertid"
"zabbix","alerts","c_alerts_6","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","alerts","c_alerts_6","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","application_discovery","PRIMARY","30/1/2020 22:05:09","n_diff_pfx01","0","1","application_discoveryid"
"zabbix","application_discovery","PRIMARY","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","application_discovery","PRIMARY","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","application_discovery","application_discovery_1","30/1/2020 22:05:09","n_diff_pfx01","0","1","applicationid"
"zabbix","application_discovery","application_discovery_1","30/1/2020 22:05:09","n_diff_pfx02","0","1","applicationid,application_discoveryid"
"zabbix","application_discovery","application_discovery_1","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","application_discovery","application_discovery_1","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","application_discovery","application_discovery_2","30/1/2020 22:05:09","n_diff_pfx01","0","1","application_prototypeid"
"zabbix","application_discovery","application_discovery_2","30/1/2020 22:05:09","n_diff_pfx02","0","1","application_prototypeid,application_discoveryid"
"zabbix","application_discovery","application_discovery_2","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","application_discovery","application_discovery_2","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","application_prototype","PRIMARY","30/1/2020 22:05:09","n_diff_pfx01","0","1","application_prototypeid"
"zabbix","application_prototype","PRIMARY","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","application_prototype","PRIMARY","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","application_prototype","application_prototype_1","30/1/2020 22:05:09","n_diff_pfx01","0","1","itemid"
"zabbix","application_prototype","application_prototype_1","30/1/2020 22:05:09","n_diff_pfx02","0","1","itemid,application_prototypeid"
"zabbix","application_prototype","application_prototype_1","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","application_prototype","application_prototype_1","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","application_prototype","application_prototype_2","30/1/2020 22:05:09","n_diff_pfx01","0","1","templateid"
"zabbix","application_prototype","application_prototype_2","30/1/2020 22:05:09","n_diff_pfx02","0","1","templateid,application_prototypeid"
"zabbix","application_prototype","application_prototype_2","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","application_prototype","application_prototype_2","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","application_template","PRIMARY","30/1/2020 22:05:45","n_diff_pfx01","161","1","application_templateid"
"zabbix","application_template","PRIMARY","30/1/2020 22:05:45","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","application_template","PRIMARY","30/1/2020 22:05:45","size","1",,"Number of pages in the index"
"zabbix","application_template","application_template_1","30/1/2020 22:05:45","n_diff_pfx01","147","1","applicationid"
"zabbix","application_template","application_template_1","30/1/2020 22:05:45","n_diff_pfx02","161","1","applicationid,templateid"
"zabbix","application_template","application_template_1","30/1/2020 22:05:45","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","application_template","application_template_1","30/1/2020 22:05:45","size","1",,"Number of pages in the index"
"zabbix","application_template","application_template_2","30/1/2020 22:05:45","n_diff_pfx01","37","1","templateid"
"zabbix","application_template","application_template_2","30/1/2020 22:05:45","n_diff_pfx02","161","1","templateid,application_templateid"
"zabbix","application_template","application_template_2","30/1/2020 22:05:45","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","application_template","application_template_2","30/1/2020 22:05:45","size","1",,"Number of pages in the index"
"zabbix","applications","PRIMARY","30/1/2020 22:05:13","n_diff_pfx01","437","2","applicationid"
"zabbix","applications","PRIMARY","30/1/2020 22:05:13","n_leaf_pages","2",,"Number of leaf pages in the index"
"zabbix","applications","PRIMARY","30/1/2020 22:05:13","size","3",,"Number of pages in the index"
"zabbix","applications","applications_2","30/1/2020 22:05:13","n_diff_pfx01","85","1","hostid"
"zabbix","applications","applications_2","30/1/2020 22:05:13","n_diff_pfx02","437","1","hostid,name"
"zabbix","applications","applications_2","30/1/2020 22:05:13","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","applications","applications_2","30/1/2020 22:05:13","size","1",,"Number of pages in the index"
"zabbix","auditlog","PRIMARY","31/1/2020 00:17:43","n_diff_pfx01","2","1","auditid"
"zabbix","auditlog","PRIMARY","31/1/2020 00:17:43","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","auditlog","PRIMARY","31/1/2020 00:17:43","size","1",,"Number of pages in the index"
"zabbix","auditlog","auditlog_1","31/1/2020 00:17:43","n_diff_pfx01","2","1","userid"
"zabbix","auditlog","auditlog_1","31/1/2020 00:17:43","n_diff_pfx02","2","1","userid,clock"
"zabbix","auditlog","auditlog_1","31/1/2020 00:17:43","n_diff_pfx03","2","1","userid,clock,auditid"
"zabbix","auditlog","auditlog_1","31/1/2020 00:17:43","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","auditlog","auditlog_1","31/1/2020 00:17:43","size","1",,"Number of pages in the index"
"zabbix","auditlog","auditlog_2","31/1/2020 00:17:43","n_diff_pfx01","2","1","clock"
"zabbix","auditlog","auditlog_2","31/1/2020 00:17:43","n_diff_pfx02","2","1","clock,auditid"
"zabbix","auditlog","auditlog_2","31/1/2020 00:17:43","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","auditlog","auditlog_2","31/1/2020 00:17:43","size","1",,"Number of pages in the index"
"zabbix","auditlog_details","PRIMARY","30/1/2020 22:05:09","n_diff_pfx01","0","1","auditdetailid"
"zabbix","auditlog_details","PRIMARY","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","auditlog_details","PRIMARY","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","auditlog_details","auditlog_details_1","30/1/2020 22:05:09","n_diff_pfx01","0","1","auditid"
"zabbix","auditlog_details","auditlog_details_1","30/1/2020 22:05:09","n_diff_pfx02","0","1","auditid,auditdetailid"
"zabbix","auditlog_details","auditlog_details_1","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","auditlog_details","auditlog_details_1","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","autoreg_host","PRIMARY","30/1/2020 22:05:09","n_diff_pfx01","0","1","autoreg_hostid"
"zabbix","autoreg_host","PRIMARY","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","autoreg_host","PRIMARY","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","autoreg_host","autoreg_host_1","30/1/2020 22:05:09","n_diff_pfx01","0","1","host"
"zabbix","autoreg_host","autoreg_host_1","30/1/2020 22:05:09","n_diff_pfx02","0","1","host,autoreg_hostid"
"zabbix","autoreg_host","autoreg_host_1","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","autoreg_host","autoreg_host_1","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","autoreg_host","autoreg_host_2","30/1/2020 22:05:09","n_diff_pfx01","0","1","proxy_hostid"
"zabbix","autoreg_host","autoreg_host_2","30/1/2020 22:05:09","n_diff_pfx02","0","1","proxy_hostid,autoreg_hostid"
"zabbix","autoreg_host","autoreg_host_2","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","autoreg_host","autoreg_host_2","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","conditions","PRIMARY","30/1/2020 22:05:10","n_diff_pfx01","6","1","conditionid"
"zabbix","conditions","PRIMARY","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","conditions","PRIMARY","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","conditions","conditions_1","30/1/2020 22:05:10","n_diff_pfx01","4","1","actionid"
"zabbix","conditions","conditions_1","30/1/2020 22:05:10","n_diff_pfx02","6","1","actionid,conditionid"
"zabbix","conditions","conditions_1","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","conditions","conditions_1","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","config","PRIMARY","30/1/2020 22:05:09","n_diff_pfx01","0","1","configid"
"zabbix","config","PRIMARY","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","config","PRIMARY","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","config","config_1","30/1/2020 22:05:09","n_diff_pfx01","0","1","alert_usrgrpid"
"zabbix","config","config_1","30/1/2020 22:05:09","n_diff_pfx02","0","1","alert_usrgrpid,configid"
"zabbix","config","config_1","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","config","config_1","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","config","config_2","30/1/2020 22:05:09","n_diff_pfx01","0","1","discovery_groupid"
"zabbix","config","config_2","30/1/2020 22:05:09","n_diff_pfx02","0","1","discovery_groupid,configid"
"zabbix","config","config_2","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","config","config_2","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","corr_condition","PRIMARY","30/1/2020 22:05:10","n_diff_pfx01","0","1","corr_conditionid"
"zabbix","corr_condition","PRIMARY","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","corr_condition","PRIMARY","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","corr_condition","corr_condition_1","30/1/2020 22:05:10","n_diff_pfx01","0","1","correlationid"
"zabbix","corr_condition","corr_condition_1","30/1/2020 22:05:10","n_diff_pfx02","0","1","correlationid,corr_conditionid"
"zabbix","corr_condition","corr_condition_1","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","corr_condition","corr_condition_1","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","corr_condition_group","PRIMARY","30/1/2020 22:05:10","n_diff_pfx01","0","1","corr_conditionid"
"zabbix","corr_condition_group","PRIMARY","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","corr_condition_group","PRIMARY","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","corr_condition_group","corr_condition_group_1","30/1/2020 22:05:10","n_diff_pfx01","0","1","groupid"
"zabbix","corr_condition_group","corr_condition_group_1","30/1/2020 22:05:10","n_diff_pfx02","0","1","groupid,corr_conditionid"
"zabbix","corr_condition_group","corr_condition_group_1","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","corr_condition_group","corr_condition_group_1","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","corr_condition_tag","PRIMARY","30/1/2020 22:05:10","n_diff_pfx01","0","1","corr_conditionid"
"zabbix","corr_condition_tag","PRIMARY","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","corr_condition_tag","PRIMARY","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","corr_condition_tagpair","PRIMARY","30/1/2020 22:05:10","n_diff_pfx01","0","1","corr_conditionid"
"zabbix","corr_condition_tagpair","PRIMARY","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","corr_condition_tagpair","PRIMARY","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","corr_condition_tagvalue","PRIMARY","30/1/2020 22:05:10","n_diff_pfx01","0","1","corr_conditionid"
"zabbix","corr_condition_tagvalue","PRIMARY","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","corr_condition_tagvalue","PRIMARY","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","corr_operation","PRIMARY","30/1/2020 22:05:10","n_diff_pfx01","0","1","corr_operationid"
"zabbix","corr_operation","PRIMARY","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","corr_operation","PRIMARY","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","corr_operation","corr_operation_1","30/1/2020 22:05:10","n_diff_pfx01","0","1","correlationid"
"zabbix","corr_operation","corr_operation_1","30/1/2020 22:05:10","n_diff_pfx02","0","1","correlationid,corr_operationid"
"zabbix","corr_operation","corr_operation_1","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","corr_operation","corr_operation_1","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","correlation","PRIMARY","30/1/2020 22:05:08","n_diff_pfx01","0","1","correlationid"
"zabbix","correlation","PRIMARY","30/1/2020 22:05:08","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","correlation","PRIMARY","30/1/2020 22:05:08","size","1",,"Number of pages in the index"
"zabbix","correlation","correlation_1","30/1/2020 22:05:08","n_diff_pfx01","0","1","status"
"zabbix","correlation","correlation_1","30/1/2020 22:05:08","n_diff_pfx02","0","1","status,correlationid"
"zabbix","correlation","correlation_1","30/1/2020 22:05:08","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","correlation","correlation_1","30/1/2020 22:05:08","size","1",,"Number of pages in the index"
"zabbix","correlation","correlation_2","30/1/2020 22:05:08","n_diff_pfx01","0","1","name"
"zabbix","correlation","correlation_2","30/1/2020 22:05:08","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","correlation","correlation_2","30/1/2020 22:05:08","size","1",,"Number of pages in the index"
"zabbix","dashboard","PRIMARY","30/1/2020 22:06:25","n_diff_pfx01","2","1","dashboardid"
"zabbix","dashboard","PRIMARY","30/1/2020 22:06:25","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","dashboard","PRIMARY","30/1/2020 22:06:25","size","1",,"Number of pages in the index"
"zabbix","dashboard","c_dashboard_1","30/1/2020 22:06:25","n_diff_pfx01","1","1","userid"
"zabbix","dashboard","c_dashboard_1","30/1/2020 22:06:25","n_diff_pfx02","2","1","userid,dashboardid"
"zabbix","dashboard","c_dashboard_1","30/1/2020 22:06:25","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","dashboard","c_dashboard_1","30/1/2020 22:06:25","size","1",,"Number of pages in the index"
"zabbix","dashboard_user","PRIMARY","30/1/2020 22:05:10","n_diff_pfx01","0","1","dashboard_userid"
"zabbix","dashboard_user","PRIMARY","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","dashboard_user","PRIMARY","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","dashboard_user","c_dashboard_user_2","30/1/2020 22:05:10","n_diff_pfx01","0","1","userid"
"zabbix","dashboard_user","c_dashboard_user_2","30/1/2020 22:05:10","n_diff_pfx02","0","1","userid,dashboard_userid"
"zabbix","dashboard_user","c_dashboard_user_2","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","dashboard_user","c_dashboard_user_2","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","dashboard_user","dashboard_user_1","30/1/2020 22:05:10","n_diff_pfx01","0","1","dashboardid"
"zabbix","dashboard_user","dashboard_user_1","30/1/2020 22:05:10","n_diff_pfx02","0","1","dashboardid,userid"
"zabbix","dashboard_user","dashboard_user_1","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","dashboard_user","dashboard_user_1","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","dashboard_usrgrp","PRIMARY","30/1/2020 22:05:10","n_diff_pfx01","0","1","dashboard_usrgrpid"
"zabbix","dashboard_usrgrp","PRIMARY","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","dashboard_usrgrp","PRIMARY","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","dashboard_usrgrp","c_dashboard_usrgrp_2","30/1/2020 22:05:10","n_diff_pfx01","0","1","usrgrpid"
"zabbix","dashboard_usrgrp","c_dashboard_usrgrp_2","30/1/2020 22:05:10","n_diff_pfx02","0","1","usrgrpid,dashboard_usrgrpid"
"zabbix","dashboard_usrgrp","c_dashboard_usrgrp_2","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","dashboard_usrgrp","c_dashboard_usrgrp_2","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","dashboard_usrgrp","dashboard_usrgrp_1","30/1/2020 22:05:10","n_diff_pfx01","0","1","dashboardid"
"zabbix","dashboard_usrgrp","dashboard_usrgrp_1","30/1/2020 22:05:10","n_diff_pfx02","0","1","dashboardid,usrgrpid"
"zabbix","dashboard_usrgrp","dashboard_usrgrp_1","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","dashboard_usrgrp","dashboard_usrgrp_1","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","dbversion","GEN_CLUST_INDEX","30/1/2020 22:05:08","n_diff_pfx01","0","1","DB_ROW_ID"
"zabbix","dbversion","GEN_CLUST_INDEX","30/1/2020 22:05:08","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","dbversion","GEN_CLUST_INDEX","30/1/2020 22:05:08","size","1",,"Number of pages in the index"
"zabbix","dchecks","PRIMARY","30/1/2020 22:05:09","n_diff_pfx01","0","1","dcheckid"
"zabbix","dchecks","PRIMARY","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","dchecks","PRIMARY","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","dchecks","dchecks_1","30/1/2020 22:05:09","n_diff_pfx01","0","1","druleid"
"zabbix","dchecks","dchecks_1","30/1/2020 22:05:09","n_diff_pfx02","0","1","druleid,host_source"
"zabbix","dchecks","dchecks_1","30/1/2020 22:05:09","n_diff_pfx03","0","1","druleid,host_source,name_source"
"zabbix","dchecks","dchecks_1","30/1/2020 22:05:09","n_diff_pfx04","0","1","druleid,host_source,name_source,dcheckid"
"zabbix","dchecks","dchecks_1","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","dchecks","dchecks_1","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","dhosts","PRIMARY","30/1/2020 22:05:09","n_diff_pfx01","0","1","dhostid"
"zabbix","dhosts","PRIMARY","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","dhosts","PRIMARY","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","dhosts","dhosts_1","30/1/2020 22:05:09","n_diff_pfx01","0","1","druleid"
"zabbix","dhosts","dhosts_1","30/1/2020 22:05:09","n_diff_pfx02","0","1","druleid,dhostid"
"zabbix","dhosts","dhosts_1","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","dhosts","dhosts_1","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","drules","PRIMARY","30/1/2020 22:05:09","n_diff_pfx01","0","1","druleid"
"zabbix","drules","PRIMARY","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","drules","PRIMARY","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","drules","drules_1","30/1/2020 22:05:09","n_diff_pfx01","0","1","proxy_hostid"
"zabbix","drules","drules_1","30/1/2020 22:05:09","n_diff_pfx02","0","1","proxy_hostid,druleid"
"zabbix","drules","drules_1","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","drules","drules_1","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","drules","drules_2","30/1/2020 22:05:09","n_diff_pfx01","0","1","name"
"zabbix","drules","drules_2","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","drules","drules_2","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","dservices","PRIMARY","30/1/2020 22:05:09","n_diff_pfx01","0","1","dserviceid"
"zabbix","dservices","PRIMARY","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","dservices","PRIMARY","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
